k,distance,Adjusted Rand Index,Davies-Bouldin Index,Silhouette Score,Purity Score,Time (s),Iterations,Error
8,euclidean,0.14136811899542517,1.8600134070358592,0.14907783813148007,0.27555555555555555,0.714016056060791,24.5,
9,manhattan,0.1020625245642139,1.9978142523206976,0.13427932795459632,0.25313131313131315,0.6653396368026734,18.8,
9,cosine,0.13510821291691358,1.8995093770834974,0.14072435966077262,0.29080808080808074,0.7231871128082276,20.2,
9,euclidean,0.14790633974643458,1.8406215848879974,0.14987118060875754,0.29,0.8317425012588501,23.4,
10,euclidean,0.14865396045782614,1.8327178056592366,0.15095302753597528,0.3052525252525252,0.6712984561920166,15.7,
10,manhattan,0.10936539772336047,1.943266551029796,0.13862346921677204,0.2662626262626263,0.8486212253570556,19.5,
10,cosine,0.13531388761010363,1.855381225416981,0.14529598002239594,0.2975757575757576,0.786409330368042,17.3,
11,euclidean,0.14985637708552357,1.7923984165708031,0.15706016437221199,0.31555555555555553,0.9502103090286255,20.0,
11,cosine,0.13668837349087562,1.8381171556746245,0.14602053596559733,0.3108080808080808,0.9249747276306153,18.2,
11,manhattan,0.10142872409428787,1.9168455501955048,0.138701798498223,0.2694949494949495,0.9262855529785157,19.2,
12,euclidean,0.15191467971596537,1.7920776186613616,0.156996997534181,0.32858585858585865,0.9832020282745362,19.9,
12,cosine,0.14584750529236296,1.785773556853989,0.1505174357729389,0.33090909090909093,0.9501528978347779,19.3,
12,manhattan,0.10434637131503857,1.8627718976506855,0.1474767891599212,0.2783838383838384,0.9819294929504394,20.2,
13,manhattan,0.10128769258645724,1.8663328281550835,0.14906925966636123,0.2777777777777778,1.027263593673706,20.0,
13,cosine,0.1443041899579032,1.778919435224195,0.14742245266757897,0.33232323232323235,0.9983616352081299,20.3,
13,euclidean,0.1497019628835679,1.758524385398309,0.15799466535066498,0.33818181818181825,1.1080345630645752,22.6,
14,euclidean,0.15324892126658027,1.7293929203006997,0.16158952676258503,0.3498989898989898,0.845466160774231,16.7,
14,manhattan,0.10595580390634371,1.791426071614484,0.1519632614766842,0.2833333333333333,0.6797147512435913,18.8,
14,cosine,0.1451397241548251,1.717657910551117,0.15598272971807323,0.34252525252525257,0.6422408103942872,19.0,
15,cosine,0.14420477594045383,1.7149051856880875,0.15640521598280205,0.3477777777777778,0.4548344612121582,16.0,
15,euclidean,0.15200968920150834,1.7361163108289883,0.16033316944944725,0.3581818181818182,0.5235042572021484,16.8,
15,manhattan,0.11105297019997043,1.7801094889688849,0.1566782040896803,0.2954545454545455,0.48108999729156493,16.2,
4,cosine,0.0969639509653585,1.7648175695467354,0.17111013359303637,0.19454545454545452,0.25224642753601073,12.0,
4,euclidean,0.09140357505397274,1.8070991758894253,0.1714421919768443,0.1986868686868687,0.286840558052063,16.8,
3,cosine,0.07620427500426082,2.0451985784532787,0.1560126726828053,0.1765656565656566,0.2967227458953857,20.1,
2,manhattan,0.00011793768878688355,2.4386160118768956,0.14188205151926286,0.10646464646464646,0.13482043743133545,11.8,
3,manhattan,0.029101857172458685,2.082304029539809,0.15136504731042705,0.14929292929292928,0.21605019569396972,13.4,
5,cosine,0.10989195969876027,1.8926376506756906,0.14778575742821262,0.2219191919191919,0.4542908430099487,19.1,
5,euclidean,0.10917305525148882,1.9230928809740824,0.1511724049016618,0.2297979797979798,0.4242536544799805,20.0,
2,cosine,0.016204275512142957,2.2720162353947364,0.1540638543042137,0.13474747474747478,0.2281345844268799,20.8,
2,euclidean,0.015293400533054738,1.9236070660323665,0.1784987745010999,0.13737373737373737,0.1986478090286255,20.8,
3,euclidean,0.06703609068142143,2.051414647064724,0.1539932053885701,0.17616161616161616,0.3681103467941284,27.5,
4,manhattan,0.06662233001447862,1.9372608798483206,0.16162047826945838,0.1787878787878788,0.39047043323516845,19.7,
5,manhattan,0.08032488179254275,2.059071711478018,0.14591771692630773,0.1922222222222222,0.397100830078125,16.4,
6,euclidean,0.12783903490681653,1.8936051000795142,0.14710358215923008,0.25313131313131315,0.4778987646102905,19.3,
6,cosine,0.1318140672951978,1.917605724600549,0.14244047548805813,0.2549494949494949,0.45874910354614257,19.3,
8,cosine,0.13410198458177042,1.8986514709624445,0.14121359495940308,0.2809090909090909,0.5210644483566285,16.9,
7,cosine,0.1300855928441298,1.8825223954031318,0.1421404995890817,0.2654545454545455,0.5623736619949341,19.9,
6,manhattan,0.09182317392554448,2.033149971738981,0.13925183660442286,0.21777777777777776,0.6044559478759766,23.2,
7,manhattan,0.09439066120200611,2.060939878265549,0.13595807634736007,0.23141414141414143,0.5341177701950073,18.5,
7,euclidean,0.1339565437713946,1.8799170165238397,0.14481332211469006,0.2633333333333333,0.6562308073043823,22.4,
8,manhattan,0.09918202623290047,2.0017459456082607,0.13665595340236575,0.2396969696969697,0.6444803953170777,20.3,
9,cosine,0.13510821291691358,1.8995093770834974,0.14072435966077262,0.29080808080808074,0.7053215026855468,20.2,
9,manhattan,0.1020625245642139,1.9978142523206976,0.13427932795459632,0.25313131313131315,0.6757006168365478,18.8,
8,euclidean,0.14136811899542517,1.8600134070358592,0.14907783813148007,0.27555555555555555,0.7828906774520874,24.5,
9,euclidean,0.1479468868365379,1.839927437810768,0.14937680760247188,0.29,0.8244173288345337,23.1,
10,euclidean,0.14865396045782614,1.8327178056592366,0.15095302753597528,0.3052525252525252,0.6198169231414795,15.7,
10,manhattan,0.11072269028693234,1.9430804337822951,0.1393564446617138,0.26696969696969697,0.7265270948410034,19.4,
10,cosine,0.13531388761010363,1.855381225416981,0.14529598002239594,0.2975757575757576,0.643092131614685,17.3,
11,euclidean,0.1509193546893591,1.7895048252306183,0.1563381979262646,0.314949494949495,0.7609111309051514,19.2,
11,cosine,0.13801445153132713,1.8364264442648288,0.14673749782131423,0.3108080808080808,0.7461526393890381,18.2,
11,manhattan,0.10142872409428787,1.9168455501955048,0.138701798498223,0.2694949494949495,0.7657376527786255,19.2,
12,euclidean,0.15361525811015517,1.8013976283481248,0.15518110615639533,0.33111111111111113,0.8471529960632325,19.2,
12,manhattan,0.10666392625941382,1.8773512716351788,0.1454680506834186,0.28232323232323236,0.7630193710327149,17.4,
12,cosine,0.14584750529236296,1.785773556853989,0.1505174357729389,0.33090909090909093,0.8198359251022339,19.3,
13,manhattan,0.10128769258645724,1.8663328281550835,0.14906925966636123,0.2777777777777778,0.8770531177520752,20.0,
13,euclidean,0.1497019628835679,1.758524385398309,0.15799466535066498,0.33818181818181825,0.9779714107513428,22.6,
13,cosine,0.14297199679134306,1.7709668906707972,0.14889357498748476,0.33060606060606057,0.9821195840835572,23.8,
14,euclidean,0.15532432083340442,1.7254353723068498,0.1622023380161714,0.35232323232323226,0.7217810153961182,17.5,
14,cosine,0.1451397241548251,1.717657910551117,0.15598272971807323,0.34252525252525257,0.6234843492507934,19.0,
14,manhattan,0.10194765984981576,1.791421953561913,0.15102059298125053,0.27868686868686865,0.677965521812439,20.1,
15,euclidean,0.15200968920150834,1.7361163108289883,0.16033316944944725,0.3581818181818182,0.5459008932113647,16.8,
15,manhattan,0.11105297019997043,1.7801094889688849,0.1566782040896803,0.2954545454545455,0.5146604776382446,16.2,
15,cosine,0.14411158129968732,1.7163053397493493,0.1556990868818621,0.3471717171717172,0.45200142860412595,16.5,
