k,distance,seed,Adjusted Rand Index,Davies-Bouldin Index,Silhouette Score,Purity Score,Time (s),Iterations,Error
4,manhattan,36,0.19710296901354465,6.9295578917486464,0.014233215059071304,0.7005988023952096,3.678028106689453,26.0,
4,manhattan,55,0.19710296901354465,6.9295578917486464,0.014233215059071304,0.7005988023952096,3.404423952102661,26.0,
4,manhattan,100,0.19710296901354465,6.9295578917486464,0.014233215059071304,0.7005988023952096,2.8218870162963867,26.0,
4,manhattan,67,0.19710296901354465,6.9295578917486464,0.014233215059071304,0.7005988023952096,2.870069980621338,26.0,
4,manhattan,24,0.19710296901354465,6.9295578917486464,0.014233215059071304,0.7005988023952096,2.852172613143921,26.0,
4,manhattan,79,0.19710296901354465,6.9295578917486464,0.014233215059071304,0.7005988023952096,2.6412181854248047,26.0,
4,manhattan,33,0.19710296901354465,6.9295578917486464,0.014233215059071304,0.7005988023952096,2.715301036834717,26.0,
4,cosine,42,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.9228239059448242,20.0,
4,cosine,0,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,2.0013811588287354,20.0,
4,cosine,36,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.768249273300171,20.0,
4,cosine,12,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.7832310199737549,20.0,
4,cosine,55,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.8906760215759277,20.0,
4,cosine,100,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.9342691898345947,20.0,
4,cosine,67,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.8172378540039062,20.0,
4,cosine,24,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.826470136642456,20.0,
4,cosine,79,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.7663888931274414,20.0,
4,cosine,33,0.41594199161776196,7.056458974076478,0.01283885274162363,0.8672654690618763,1.890974998474121,20.0,
5,euclidean,0,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,5.727673053741455,40.0,
5,euclidean,42,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,6.544956922531128,40.0,
5,euclidean,12,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,7.011425018310547,40.0,
5,euclidean,36,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,7.189741134643555,40.0,
5,euclidean,55,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,7.053531885147095,40.0,
5,euclidean,100,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,7.19352388381958,40.0,
5,euclidean,67,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,7.1104960441589355,40.0,
5,manhattan,0,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,4.454879283905029,22.0,
5,euclidean,24,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,7.199642181396484,40.0,
5,manhattan,42,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,3.998687982559204,22.0,
5,euclidean,79,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,7.005773067474365,40.0,
5,euclidean,33,0.37669624268194224,7.122921122236304,0.009780968788954474,0.8626081170991351,7.120439767837524,40.0,
5,manhattan,36,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,3.2226550579071045,22.0,
5,manhattan,12,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,2.8386917114257812,22.0,
5,manhattan,55,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,2.650660276412964,22.0,
5,manhattan,100,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,2.9153547286987305,22.0,
5,manhattan,67,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,3.268234968185425,22.0,
5,manhattan,24,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,3.1240689754486084,22.0,
5,manhattan,79,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,3.145378828048706,22.0,
5,manhattan,33,0.2026842501869266,7.388928934358131,0.014038114850303663,0.7501663339986693,3.176872968673706,22.0,
5,cosine,0,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,5.726652145385742,51.0,
5,cosine,36,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,5.572010040283203,51.0,
5,cosine,42,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,5.841491937637329,51.0,
5,cosine,12,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,5.679046154022217,51.0,
5,cosine,55,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,6.072632074356079,51.0,
5,cosine,100,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,6.390402793884277,51.0,
5,cosine,67,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,6.636976957321167,51.0,
5,cosine,24,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,6.924471855163574,51.0,
5,cosine,79,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,7.376784801483154,51.0,
6,euclidean,0,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,6.112852096557617,34.0,
6,euclidean,42,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,6.38030219078064,34.0,
5,cosine,33,0.35013384117609886,7.126270172614848,0.01039809320774201,0.844311377245509,7.464343786239624,51.0,
6,euclidean,36,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,6.350164890289307,34.0,
6,euclidean,12,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,5.807785987854004,34.0,
6,euclidean,55,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,6.093935966491699,34.0,
6,euclidean,100,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,6.023738145828247,34.0,
6,euclidean,67,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,5.819321155548096,34.0,
6,euclidean,24,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,6.065088987350464,34.0,
6,euclidean,79,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,6.056218862533569,34.0,
6,euclidean,33,0.3151170076448068,7.295322931244712,0.007574360227397395,0.8310046573519627,6.273648738861084,34.0,
6,manhattan,0,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.349104881286621,49.0,
6,manhattan,36,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.230654001235962,49.0,
6,manhattan,42,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.193232297897339,49.0,
6,manhattan,12,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.370731830596924,49.0,
6,manhattan,55,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.301827907562256,49.0,
6,manhattan,100,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.039984941482544,49.0,
6,manhattan,67,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.066774845123291,49.0,
6,cosine,0,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,5.897522926330566,35.0,
6,manhattan,24,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.105273246765137,49.0,
6,manhattan,79,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,9.178813934326172,49.0,
6,cosine,42,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,6.509955167770386,35.0,
6,manhattan,33,0.24854837276358965,7.130823459577532,0.013727746552595203,0.8280106453759148,8.931154012680054,49.0,
6,cosine,36,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,6.076872110366821,35.0,
6,cosine,12,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,5.816231966018677,35.0,
6,cosine,55,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,5.526123046875,35.0,
6,cosine,67,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,5.398849964141846,35.0,
6,cosine,100,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,5.28489875793457,35.0,
6,cosine,79,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,5.300788879394531,35.0,
6,cosine,24,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,5.268380880355835,35.0,
6,cosine,33,0.28635775024444104,7.24251557670064,0.008649188423868508,0.8143712574850299,5.384021043777466,35.0,
7,euclidean,0,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,7.81203031539917,40.0,
7,euclidean,42,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,8.575148105621338,40.0,
7,euclidean,36,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,8.712141036987305,40.0,
7,euclidean,12,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,8.747888803482056,40.0,
7,euclidean,55,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,9.112422943115234,40.0,
7,manhattan,0,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.612718105316162,15.0,
7,manhattan,42,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.8090009689331055,15.0,
7,euclidean,100,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,8.969657182693481,40.0,
7,euclidean,67,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,9.104156970977783,40.0,
7,manhattan,36,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.387423038482666,15.0,
7,euclidean,24,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,8.806007146835327,40.0,
7,manhattan,12,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.057515859603882,15.0,
7,euclidean,79,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,8.961044073104858,40.0,
7,euclidean,33,0.27435275112312896,7.216891668990646,0.00940469788562527,0.8795741849634066,8.420150756835938,40.0,
7,manhattan,55,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.0077550411224365,15.0,
7,manhattan,100,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.344759941101074,15.0,
7,manhattan,67,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.2185728549957275,15.0,
7,manhattan,24,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.379117012023926,15.0,
7,manhattan,79,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.1415836811065674,15.0,
7,manhattan,33,0.23427375877232234,7.084286310375611,0.013357337909928838,0.8346640053226879,3.1093738079071045,15.0,
7,cosine,42,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,6.61052680015564,39.0,
7,cosine,0,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,6.719938039779663,39.0,
7,cosine,55,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,6.424546003341675,39.0,
7,cosine,36,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,6.470911979675293,39.0,
7,cosine,12,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,6.594243049621582,39.0,
7,cosine,67,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,6.781980037689209,39.0,
7,cosine,100,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,6.330129861831665,39.0,
7,cosine,24,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,6.840414047241211,39.0,
8,euclidean,0,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,5.500949859619141,29.0,
8,euclidean,42,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,5.667382001876831,29.0,
7,cosine,79,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,7.128207206726074,39.0,
7,cosine,33,0.2577966266293322,7.183074596024277,0.01000620821041368,0.867598137059215,7.341034889221191,39.0,
8,euclidean,36,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,7.235012054443359,29.0,
8,euclidean,12,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,7.891315937042236,29.0,
8,euclidean,55,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,8.24379014968872,29.0,
8,euclidean,100,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,8.313452005386353,29.0,
8,euclidean,67,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,8.416112184524536,29.0,
8,euclidean,24,0.25790105383803147,7.415962363483397,0.008458388303916892,0.8739188290086494,5.935405015945435,21.0,
8,euclidean,79,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,7.527620792388916,29.0,
8,euclidean,33,0.2310339103163102,7.531886346210215,0.007746582980878786,0.872255489021956,7.7531898021698,29.0,
8,manhattan,0,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,7.18875789642334,27.0,
8,manhattan,36,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,7.032954931259155,27.0,
8,manhattan,42,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,7.311573028564453,27.0,
8,manhattan,12,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,6.974807977676392,27.0,
8,manhattan,55,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,6.847853183746338,27.0,
8,manhattan,100,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,6.013562917709351,27.0,
8,manhattan,67,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,7.123108148574829,27.0,
8,manhattan,24,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,7.078272104263306,27.0,
8,manhattan,33,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,6.9553542137146,27.0,
8,manhattan,79,0.18461244689937287,7.32083260517325,0.010883458365425928,0.7914171656686627,6.998065948486328,27.0,
8,cosine,0,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,6.54721736907959,27.0,
8,cosine,42,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,6.723193645477295,27.0,
8,cosine,36,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,6.5539939403533936,27.0,
8,cosine,12,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,5.856631755828857,27.0,
8,cosine,55,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,5.897616147994995,27.0,
8,cosine,100,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,6.119385004043579,27.0,
8,cosine,67,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,5.77543306350708,27.0,
8,cosine,24,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,5.86926007270813,27.0,
8,cosine,79,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,5.621401786804199,27.0,
8,cosine,33,0.21879437875490945,7.531500795179077,0.008215257653862738,0.8579507651363939,5.576178789138794,27.0,
9,euclidean,0,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,10.364314079284668,41.0,
9,euclidean,42,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,10.522950172424316,41.0,
9,euclidean,36,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,10.87779188156128,41.0,
9,euclidean,12,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,10.685640811920166,41.0,
9,euclidean,55,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,11.426702976226807,41.0,
9,euclidean,67,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,11.747005939483643,41.0,
9,euclidean,100,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,11.915687799453735,41.0,
9,euclidean,24,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,12.43190598487854,41.0,
9,euclidean,79,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,13.03745698928833,41.0,
9,euclidean,33,0.21003178915738885,7.446777828664825,0.008033323603090805,0.8755821689953427,13.047775030136108,41.0,
9,manhattan,100,0.1499153549224301,7.094532770675941,0.012149355254745678,0.7638057218895542,8.488512992858887,25.0,
9,manhattan,0,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,18.159751176834106,62.0,
9,manhattan,42,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,18.258315086364746,62.0,
9,cosine,0,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,6.9195170402526855,28.0,
9,cosine,42,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,6.749867916107178,28.0,
9,manhattan,36,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,17.518988609313965,62.0,
9,manhattan,12,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,17.318423748016357,62.0,
9,manhattan,55,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,16.473860025405884,62.0,
9,cosine,36,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,6.23237419128418,28.0,
9,manhattan,67,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,16.207093954086304,62.0,
9,manhattan,24,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,15.856460094451904,62.0,
9,cosine,12,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,6.3762359619140625,28.0,
9,manhattan,79,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,15.205400705337524,62.0,
9,manhattan,33,0.18378179639786257,7.072376664665411,0.01195262542427665,0.8070525615435795,15.0225830078125,62.0,
9,cosine,55,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,6.230961084365845,28.0,
9,cosine,100,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,5.761079788208008,28.0,
9,cosine,67,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,5.806501865386963,28.0,
9,cosine,24,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,6.230636835098267,28.0,
9,cosine,79,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,5.821914911270142,28.0,
9,cosine,33,0.19156493078104367,7.426911120270207,0.008565956285041965,0.8586161011310712,6.039979934692383,28.0,
10,euclidean,0,0.18189447197375827,7.456993117422,0.006697876781115056,0.8546240851630074,8.41991400718689,30.0,
10,euclidean,42,0.18189447197375827,7.456993117422,0.006697876781115056,0.8546240851630074,8.679172992706299,30.0,
10,euclidean,36,0.18189447197375827,7.456993117422,0.006697876781115056,0.8546240851630074,9.331188917160034,30.0,
