k,m,xi,Adjusted Rand Index,Davies-Bouldin Index,Silhouette Score,Time (s),Iterations
8,1.5,0.7,0.137076425197699,1.863076151454308,0.1529624572938829,0.3732397556304931,39
8,2.0,0.3,0.1273569123663986,1.7904504577981912,0.1487255566536843,0.2939851284027099,33
8,2.0,0.5,0.1369142770866303,1.857249281913515,0.1528373666734112,0.4248847961425781,47
8,2.0,0.7,0.1404418714767536,1.852706477173369,0.1522580133377279,0.4925413131713867,55
8,2.5,0.3,0.1342912861067471,1.7973567106121524,0.1480180611247251,0.3754768371582031,40
8,2.5,0.5,0.1342440366915186,1.79176355881015,0.147361780793533,0.4008069038391113,44
8,2.5,0.7,0.1223587725402318,1.889716473405024,0.1407836555916345,0.4901518821716308,54
9,1.5,0.3,0.1484266116512189,1.8626150168231048,0.1444443544265628,0.2000887393951416,21
9,1.5,0.5,0.144849540039745,1.8727193941562217,0.1445807501032559,0.2234480381011963,23
9,1.5,0.7,0.1410999283302944,1.8722211816981489,0.142938675340377,0.2938036918640136,31
9,2.0,0.3,0.1453385978212855,1.7788978146396544,0.1526910500977076,0.2248368263244629,24
9,2.0,0.5,0.1434253080462584,1.7954946637636455,0.1516468390391488,0.3700532913208008,40
9,2.0,0.7,0.1391307529393736,1.791372701403082,0.1522529413788198,0.6753602027893066,74
9,2.5,0.3,0.1432906896255429,1.782312354658304,0.1525889940141853,0.2336888313293457,24
9,2.5,0.5,0.1433470579992583,1.7982779867741436,0.1514728397053288,0.3562150001525879,39
9,2.5,0.7,0.1305384195727894,1.7929589686264815,0.1579837695120122,0.9004542827606201,100
10,1.5,0.3,0.125019607453148,1.8807003033983976,0.1389516041221682,0.386307954788208,39
10,1.5,0.5,0.1460340643497775,1.765662961920667,0.1541941327599899,0.5836663246154785,62
10,1.5,0.7,0.1361596236777226,1.8410897260697736,0.1429619151524952,0.3391790390014648,36
10,2.0,0.3,0.1431086471368987,1.7801111520815098,0.1558182191730989,0.5831255912780762,64
10,2.0,0.5,0.1492511154227045,1.75376137424686,0.1543051197274992,0.5642547607421875,59
10,2.0,0.7,0.1498463519982364,1.7599007559314974,0.1530703348493358,0.592534065246582,64
10,2.5,0.3,0.1584905317280771,1.7741785257369442,0.1583853432726812,0.4587628841400146,49
10,2.5,0.5,0.1639183805507974,1.7875710859843064,0.1574087161237057,0.6497063636779785,68
10,2.5,0.7,0.1684953642078643,1.802102249915736,0.1527020164331306,0.4849600791931152,51
11,1.5,0.3,0.1428234380938782,1.8730316796633533,0.1462801057774277,0.5327351093292236,53
11,1.5,0.5,0.15925169604609,1.772676607458627,0.1541981288377635,0.3460769653320312,34
11,1.5,0.7,0.1630169394480815,1.7881274880700224,0.1512719422840338,0.3774950504302978,34
11,2.0,0.3,0.1619507576114087,1.7196887463468729,0.1621215506812686,0.2559070587158203,25
