k,distance,seed,Adjusted Rand Index,Davies-Bouldin Index,Silhouette Score,Purity Score,Time (s),Iterations,Error
2,cosine,12,0.008117323029837007,2.23186661670987,0.15853486960124105,0.12727272727272726,0.19628095626831055,26.0,
2,cosine,55,0.008117323029837007,2.23186661670987,0.15853486960124105,0.12727272727272726,0.1566460132598877,26.0,
3,euclidean,42,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.1215219497680664,7.0,
3,euclidean,0,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.10657787322998047,7.0,
2,cosine,33,0.010930313831324062,2.2110019216195953,0.1594837453936129,0.13232323232323231,0.06347799301147461,6.0,
2,cosine,67,0.008117323029837007,2.23186661670987,0.15853486960124105,0.12727272727272726,0.26082515716552734,26.0,
2,cosine,24,0.008117323029837007,2.23186661670987,0.15853486960124105,0.12727272727272726,0.2702360153198242,26.0,
3,euclidean,12,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.09259200096130371,7.0,
3,euclidean,36,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.14813899993896484,7.0,
2,cosine,100,0.008117323029837007,2.23186661670987,0.15853486960124105,0.12727272727272726,0.2809171676635742,26.0,
2,cosine,79,0.008117323029837007,2.23186661670987,0.15853486960124105,0.12727272727272726,0.2680370807647705,26.0,
3,euclidean,67,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.17488694190979004,7.0,
3,euclidean,55,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.08273005485534668,7.0,
3,euclidean,100,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.08448100090026855,7.0,
3,euclidean,79,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.13568615913391113,7.0,
3,euclidean,24,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.42989110946655273,7.0,
3,euclidean,33,0.03459043529548407,1.9811850943540434,0.1490005338431218,0.17676767676767677,0.36905598640441895,7.0,
3,manhattan,42,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.22867369651794434,10.0,
3,manhattan,36,0.059692261133166814,2.1069256225389985,0.15199432913803482,0.17474747474747473,0.21629691123962402,10.0,
3,manhattan,0,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.21603894233703613,10.0,
3,manhattan,100,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.2003788948059082,10.0,
3,manhattan,12,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.2304239273071289,10.0,
3,manhattan,24,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.23335671424865723,10.0,
3,manhattan,55,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.23465418815612793,10.0,
3,manhattan,67,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.2259199619293213,10.0,
3,manhattan,79,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.2400209903717041,10.0,
3,cosine,42,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.11232709884643555,14.0,
3,cosine,0,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.1231832504272461,14.0,
3,manhattan,33,0.029413565771877297,2.035354368174008,0.145977163360692,0.1494949494949495,0.1235818862915039,10.0,
3,cosine,36,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.2914571762084961,14.0,
3,cosine,12,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.2868940830230713,14.0,
3,cosine,55,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.3200356960296631,14.0,
3,cosine,79,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.34539008140563965,14.0,
3,cosine,67,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.3285708427429199,14.0,
3,cosine,24,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.35000181198120117,14.0,
3,cosine,100,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.3372812271118164,14.0,
4,euclidean,0,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.39464616775512695,16.0,
4,euclidean,42,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.29379701614379883,16.0,
4,euclidean,36,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.2765390872955322,16.0,
3,cosine,33,0.038706531904571365,2.0501359401772032,0.1482840449180862,0.14747474747474748,0.34177517890930176,14.0,
4,euclidean,12,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.3399839401245117,16.0,
4,euclidean,55,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.48525118827819824,16.0,
4,euclidean,24,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.35767507553100586,16.0,
4,euclidean,67,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.38607215881347656,16.0,
4,euclidean,100,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.3796401023864746,16.0,
4,euclidean,79,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.3808560371398926,16.0,
4,euclidean,33,0.09605058196623116,1.8137934792301433,0.17081641459023145,0.20606060606060606,0.3402292728424072,16.0,
4,manhattan,55,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.31070590019226074,16.0,
4,manhattan,42,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.29726386070251465,16.0,
4,manhattan,12,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.33890461921691895,16.0,
4,manhattan,100,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.3501889705657959,16.0,
4,manhattan,36,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.2976818084716797,16.0,
4,manhattan,0,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.3263092041015625,16.0,
4,cosine,0,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.2352302074432373,12.0,
4,cosine,42,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.27883291244506836,12.0,
4,manhattan,67,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.38811397552490234,16.0,
4,manhattan,79,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.39052724838256836,16.0,
4,cosine,36,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.36432313919067383,12.0,
4,manhattan,24,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.4487578868865967,16.0,
4,cosine,100,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.3280818462371826,12.0,
4,manhattan,33,0.06983213661663638,1.8752071368433967,0.16535767029821913,0.18181818181818182,0.43209385871887207,16.0,
4,cosine,67,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.2495570182800293,12.0,
4,cosine,12,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.35321998596191406,12.0,
4,cosine,24,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.27686190605163574,12.0,
4,cosine,55,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.32254505157470703,12.0,
4,cosine,79,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.30744028091430664,12.0,
4,cosine,33,0.09662486290858041,1.7628927939656205,0.1711358260405829,0.19292929292929292,0.35425305366516113,12.0,
5,euclidean,36,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.48395586013793945,22.0,
5,euclidean,0,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.5442910194396973,22.0,
5,euclidean,42,0.09370543796510408,1.8622747360569156,0.1571977081616838,0.2202020202020202,0.5150620937347412,23.0,
5,euclidean,12,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.5060780048370361,22.0,
5,euclidean,100,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.4135451316833496,22.0,
5,euclidean,24,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.426710844039917,22.0,
5,euclidean,67,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.402188777923584,22.0,
5,manhattan,0,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.23320293426513672,16.0,
5,euclidean,33,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.41220903396606445,22.0,
5,euclidean,55,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.461353063583374,22.0,
5,manhattan,42,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.3041248321533203,16.0,
5,euclidean,79,0.09396664833950058,1.8280502800454623,0.157360267875434,0.2222222222222222,0.4022209644317627,22.0,
5,manhattan,12,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.4580528736114502,16.0,
5,manhattan,36,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.4833791255950928,16.0,
5,cosine,0,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.2892279624938965,17.0,
5,cosine,42,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.293698787689209,17.0,
5,manhattan,55,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.42893266677856445,16.0,
5,cosine,12,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.2791879177093506,17.0,
5,manhattan,100,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.3992311954498291,16.0,
5,manhattan,79,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.30713725090026855,16.0,
5,manhattan,24,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.320598840713501,16.0,
5,cosine,36,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.3064289093017578,17.0,
5,manhattan,67,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.34609413146972656,16.0,
5,manhattan,33,0.07133782672012164,2.0454448134874887,0.14582879564607812,0.19494949494949496,0.28859710693359375,16.0,
5,cosine,55,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.48934292793273926,17.0,
5,cosine,67,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.44164109230041504,17.0,
5,cosine,33,0.10189022913766362,1.8741291718304338,0.15284872590363338,0.22121212121212122,0.23465394973754883,13.0,
5,cosine,100,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.4420461654663086,17.0,
5,cosine,24,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.393413782119751,17.0,
5,cosine,79,0.10140872655611538,1.8742706873091577,0.1527624516416979,0.22121212121212122,0.32247400283813477,17.0,
6,euclidean,12,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.4335019588470459,18.0,
6,euclidean,42,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.4538760185241699,18.0,
6,euclidean,55,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.5088989734649658,18.0,
6,euclidean,36,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.4688241481781006,18.0,
6,euclidean,0,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.5123109817504883,18.0,
6,euclidean,100,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.5378758907318115,18.0,
6,euclidean,67,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.5960860252380371,18.0,
6,euclidean,24,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.5548369884490967,18.0,
6,euclidean,33,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.5054810047149658,18.0,
6,manhattan,0,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.37605881690979004,13.0,
6,euclidean,79,0.1708949129351715,1.9237400359996577,0.15144298900833678,0.2868686868686869,0.5339839458465576,18.0,
6,manhattan,36,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.3628501892089844,13.0,
6,manhattan,42,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.3714630603790283,13.0,
6,manhattan,55,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.3948700428009033,13.0,
6,manhattan,67,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.45517706871032715,13.0,
6,manhattan,12,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.3726048469543457,13.0,
6,manhattan,24,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.4096488952636719,13.0,
6,manhattan,100,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.3585190773010254,13.0,
6,cosine,100,0.11469068410946191,1.8533380898205694,0.13458842824785638,0.23939393939393938,0.22905397415161133,6.0,
6,manhattan,79,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.5612468719482422,13.0,
6,cosine,42,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.5226020812988281,16.0,
6,cosine,0,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.5041680335998535,16.0,
6,manhattan,33,0.08473689536725934,1.9388066326599418,0.14238657994733148,0.21818181818181817,0.551436185836792,13.0,
6,cosine,36,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.5097169876098633,16.0,
6,cosine,12,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.447706937789917,16.0,
6,cosine,55,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.5839700698852539,16.0,
6,cosine,67,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.5704429149627686,16.0,
6,cosine,33,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.5001726150512695,16.0,
6,cosine,79,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.528717041015625,16.0,
6,cosine,24,0.1380230582309614,1.902229356339646,0.14914109886244736,0.25757575757575757,0.5375070571899414,16.0,
7,euclidean,0,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.6097469329833984,15.0,
7,euclidean,42,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.6200487613677979,15.0,
7,euclidean,12,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.5265862941741943,15.0,
7,euclidean,36,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.5700631141662598,15.0,
7,euclidean,100,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.5319750308990479,15.0,
7,euclidean,55,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.5239710807800293,15.0,
7,euclidean,67,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.5286922454833984,15.0,
7,euclidean,24,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.6079800128936768,15.0,
7,euclidean,79,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.6361479759216309,15.0,
7,euclidean,33,0.16397383259955262,1.8920311761015836,0.15264982710452746,0.2828282828282828,0.5818698406219482,15.0,
7,manhattan,0,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.6046669483184814,15.0,
7,manhattan,42,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.5843501091003418,15.0,
7,manhattan,36,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.6315901279449463,15.0,
7,manhattan,12,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.6505930423736572,15.0,
7,manhattan,100,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.7028210163116455,15.0,
7,manhattan,55,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.7601699829101562,15.0,
7,manhattan,67,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.7089951038360596,15.0,
7,manhattan,24,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.736687183380127,15.0,
7,cosine,0,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.6175312995910645,14.0,
7,manhattan,33,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.6726729869842529,15.0,
7,manhattan,79,0.08739183824377678,1.972795438452895,0.1405375433836474,0.21515151515151515,0.6907927989959717,15.0,
7,cosine,42,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.6233329772949219,14.0,
7,cosine,36,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.7206549644470215,14.0,
7,cosine,12,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.8294572830200195,14.0,
7,cosine,55,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.8035888671875,14.0,
7,cosine,100,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.7203960418701172,14.0,
7,cosine,24,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.637150764465332,14.0,
7,cosine,79,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.6412029266357422,14.0,
7,cosine,67,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.6392450332641602,14.0,
7,cosine,33,0.14309857017863367,1.7972445571461846,0.13884839237035154,0.2727272727272727,0.47453999519348145,14.0,
8,euclidean,12,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.6784276962280273,16.0,
8,euclidean,0,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.7093932628631592,16.0,
8,euclidean,36,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.6994616985321045,16.0,
8,euclidean,42,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.7350559234619141,16.0,
8,euclidean,55,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.6684620380401611,16.0,
8,euclidean,100,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.7330961227416992,16.0,
8,euclidean,67,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.7293670177459717,16.0,
8,euclidean,24,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.6622951030731201,16.0,
8,euclidean,79,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.640516996383667,16.0,
8,euclidean,33,0.17089249987840074,1.7913548083109396,0.15543366186840393,0.29393939393939394,0.6583049297332764,16.0,
8,manhattan,12,0.11809533217005123,1.7853539336400885,0.13690377152346694,0.2727272727272727,0.45197486877441406,12.0,
8,manhattan,0,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.8404109477996826,20.0,
8,manhattan,42,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.8435420989990234,20.0,
8,manhattan,55,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.8445158004760742,20.0,
8,manhattan,36,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.8588049411773682,20.0,
8,manhattan,67,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.8370010852813721,20.0,
8,cosine,0,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.6705973148345947,15.0,
8,manhattan,100,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.8624439239501953,20.0,
8,manhattan,24,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.91621994972229,20.0,
8,cosine,42,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.726240873336792,15.0,
8,cosine,36,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.7113018035888672,15.0,
8,manhattan,79,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.9640138149261475,20.0,
8,manhattan,33,0.09094816952917117,1.8956557976606307,0.1428901537152259,0.23030303030303031,0.9140810966491699,20.0,
8,cosine,12,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.7129631042480469,15.0,
8,cosine,55,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.6139521598815918,15.0,
8,cosine,67,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.6957950592041016,15.0,
8,cosine,24,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.6977987289428711,15.0,
8,cosine,100,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.7201101779937744,15.0,
8,cosine,79,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.6436691284179688,15.0,
8,cosine,33,0.15177129159762945,1.7403302860169205,0.14174903670599315,0.29393939393939394,0.6291038990020752,15.0,
9,euclidean,0,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.9424929618835449,25.0,
9,euclidean,42,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.9168171882629395,25.0,
9,euclidean,36,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.9149940013885498,25.0,
9,euclidean,67,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.7536928653717041,25.0,
9,euclidean,12,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.8386437892913818,25.0,
9,euclidean,100,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.7651951313018799,25.0,
9,euclidean,55,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.8139519691467285,25.0,
9,euclidean,24,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.8532249927520752,25.0,
9,manhattan,0,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.7045481204986572,21.0,
9,manhattan,42,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.7020258903503418,21.0,
9,euclidean,33,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.8251700401306152,25.0,
9,euclidean,79,0.15378942265085635,1.7319164516823387,0.1605367571415088,0.29292929292929293,0.8251352310180664,25.0,
9,manhattan,36,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.8665339946746826,21.0,
9,manhattan,12,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.8424129486083984,21.0,
9,manhattan,55,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.7809169292449951,21.0,
9,manhattan,67,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.6900010108947754,21.0,
9,cosine,0,0.15636066500478896,1.7532963556105026,0.15265297535194575,0.30404040404040406,0.5812809467315674,17.0,
9,manhattan,24,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.7176129817962646,21.0,
9,manhattan,79,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.7267038822174072,21.0,
9,manhattan,100,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.7040150165557861,21.0,
9,cosine,36,0.15636066500478896,1.7532963556105026,0.15265297535194575,0.30404040404040406,0.5555849075317383,17.0,
9,cosine,12,0.15636066500478896,1.7532963556105026,0.15265297535194575,0.30404040404040406,0.5933549404144287,17.0,
9,manhattan,33,0.10716071317948331,1.874982959742507,0.13828966439646184,0.26464646464646463,0.7823011875152588,21.0,
9,cosine,42,0.1275870323255723,1.7479860826764273,0.15595959617874713,0.2898989898989899,0.8960871696472168,20.0,
9,cosine,55,0.15636066500478896,1.7532963556105026,0.15265297535194575,0.30404040404040406,0.9057140350341797,17.0,
9,cosine,100,0.15636066500478896,1.7532963556105026,0.15265297535194575,0.30404040404040406,0.8372900485992432,17.0,
9,cosine,67,0.15636066500478896,1.7532963556105026,0.15265297535194575,0.30404040404040406,0.7953839302062988,17.0,
9,cosine,24,0.15636066500478896,1.7532963556105026,0.15265297535194575,0.30404040404040406,0.7733540534973145,17.0,
